season,season_type,head_coach,posteam,plays,games,actual_pass_rate,expected_pass_rate,model_pass_oe,nflverse_expected_pass_rate,nflverse_pass_oe,mean_epa,success_rate,mean_yards_gained,meets_minimum_sample,actual_pass_rate_pct,expected_pass_rate_pct,model_pass_oe_pct,nflverse_pass_oe_pct,success_rate_pct
2021,REG,Robert Saleh,NYJ,1027,17,0.6572541382667965,0.6376607621320299,0.019593376134766534,0.6535271738203353,0.3726964446461189,-0.09249301898182086,0.4157740993184031,5.079844206426485,true,65.73,63.77,1.96,37.27,41.58
2021,POST,Sean McDermott,BUF,114,2,0.5964912280701754,0.5800689403340179,0.016422287736157587,0.5956437922360605,0.08474358341150116,0.5564172356777514,0.5789473684210527,7.947368421052632,false,59.65,58.01,1.64,8.47,57.89
2021,POST,Matt LaFleur,GB,53,1,0.6226415094339622,0.6119263252101602,0.010715184223801997,0.6034246584716833,1.9216850962278977,-0.12279261233824788,0.3584905660377358,4.962264150943396,false,62.26,61.19,1.07,192.17,35.85
2021,REG,Arthur Smith,ATL,989,17,0.6359959555106168,0.6262095032781124,0.009786452232504322,0.6444134284959705,-0.8417472985353701,-0.0909973589947002,0.40546006066734075,5.223458038422649,true,63.6,62.62,0.98,-84.17,40.55
2021,REG,Joe Judge,NYG,1035,17,0.6376811594202898,0.6319746824751931,0.005706476945096767,0.6534534112338859,-1.480606823871677,-0.16170719737169026,0.391304347826087,4.727536231884058,true,63.77,63.2,0.57,-148.06,39.13
2021,REG,Kliff Kingsbury,ARI,1097,17,0.6043755697356427,0.6002632259588782,0.004112343776764406,0.5951373251367262,0.9238244598916474,0.09363128564452504,0.4731084776663628,5.808568824065634,true,60.44,60.03,0.41,92.38,47.31
2021,REG,Mike Tomlin,PIT,1095,17,0.6438356164383562,0.6398427097304991,0.003992906707857127,0.6562803825984399,-1.244476616008369,-0.07278034022387093,0.3917808219178082,4.907762557077626,true,64.38,63.98,0.4,-124.45,39.18
2021,REG,Mike McCarthy,DAL,1127,17,0.6220053238686779,0.6184180029315762,0.0035873209371016933,0.6065036723143963,1.5501651554281668,0.10227499773852736,0.4702750665483585,6.146406388642413,true,62.2,61.84,0.36,155.02,47.03
2021,REG,Matt Rhule,CAR,1088,17,0.625,0.6214821247129392,0.0035178752870607894,0.6332615316838629,-0.8261531683862867,-0.1226293654730935,0.4108455882352941,4.679227941176471,true,62.5,62.15,0.35,-82.62,41.08
2021,REG,Zac Taylor,CIN,1030,17,0.6087378640776699,0.6061720768489014,0.002565787228768437,0.6103866636897753,-0.16487996121054715,0.06189285512405749,0.4436893203883495,5.976699029126213,true,60.87,60.62,0.26,-16.49,44.37
