season,season_type,head_coach,posteam,plays,games,actual_pass_rate,expected_pass_rate,model_pass_oe,nflverse_expected_pass_rate,nflverse_pass_oe,mean_epa,success_rate,mean_yards_gained,meets_minimum_sample,actual_pass_rate_pct,expected_pass_rate_pct,model_pass_oe_pct,nflverse_pass_oe_pct,success_rate_pct
2025,POST,Sean McDermott,BUF,138,2,0.6159420289855072,0.612861238614915,0.003080790370592115,0.6088054440375688,0.7136584947938505,0.15327944240248662,0.4927536231884058,5.731884057971015,false,61.59,61.29,0.31,71.37,49.28
2025,REG,Kellen Moore,NO,1060,17,0.6320754716981132,0.6306860566594037,0.00138941503870951,0.6615730748810577,-2.9497603182944485,-0.08013110753655595,0.4207547169811321,5.040566037735849,true,63.21,63.07,0.14,-294.98,42.08
2025,REG,Brian Daboll,NYG,633,10,0.6097946287519748,0.6102614264540994,-0.0004667977021247004,0.6278686621071885,-1.8074033355213832,-0.008507570481340605,0.41706161137440756,5.263823064770932,true,60.98,61.03,-0.05,-180.74,41.71
2025,POST,Mike Tomlin,PIT,56,1,0.6785714285714286,0.6812699732859783,-0.0026985447145496727,0.711993969976902,-3.3422541405473436,-0.544037545822413,0.2857142857142857,3.125,false,67.86,68.13,-0.27,-334.23,28.57
2025,POST,Liam Coen,JAX,54,1,0.6111111111111112,0.6160703336890768,-0.004959222577965638,0.5921445762117704,1.8966534899340735,0.027460529384001373,0.5185185185185185,6.648148148148148,false,61.11,61.61,-0.5,189.67,51.85
2025,REG,Mike McCoy,TEN,646,11,0.6377708978328174,0.6428873058078829,-0.0051164079750656045,0.6772694140961019,-3.949851626328455,-0.1249746917603629,0.37306501547987614,4.676470588235294,true,63.78,64.29,-0.51,-394.99,37.31
2025,REG,Brian Schottenheimer,DAL,1097,17,0.6207839562443026,0.6262523477649358,-0.005468391520633138,0.6287256119689593,-0.7941655724656614,0.10294435444951117,0.4667274384685506,6.084776663628077,true,62.08,62.63,-0.55,-79.42,46.67
2025,REG,Nick Sirianni,PHI,990,17,0.5787878787878787,0.5859676016595666,-0.007179722871687869,0.6021033184565228,-2.3315439668643956,0.029993228074079597,0.43232323232323233,5.363636363636363,true,57.88,58.6,-0.72,-233.15,43.23
2025,POST,Sean McVay,LA,204,3,0.6176470588235294,0.6268285157259698,-0.009181456902440328,0.6170334697281029,0.06135890954265408,0.14317299289773466,0.45098039215686275,6.044117647058823,false,61.76,62.68,-0.92,6.14,45.1
2025,POST,Mike Vrabel,NE,250,4,0.62,0.6301517790683804,-0.010151779068380346,0.6213531878888607,-0.13531878888607024,-0.1857345626592644,0.372,4.7,false,62.0,63.02,-1.02,-13.53,37.2
